id,date,ASNumber,UUID,TestTime,CongestionControl,MeanThroughputMbps,MinRTT,LossRate,ClientIP,StartTime,EndTime,DownloadUUID,duration,ArchiveURL,Filename,processed
ndt-virtual-tw5j8_1662675154_000000000020424D,2022-10-29,58678.0,ndt-virtual-tw5j8_1662675154_000000000020424D,2022-10-29 08:50:53.306282 UTC,bbr,5.371200926967969,13.559,0.0016369090246886,45.250.248.33,2022-10-29 08:50:53.306230 UTC,2022-10-29 08:51:08.306474 UTC,ndt-virtual-tw5j8_1662675154_000000000020424D,0 days 00:00:15.000244,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T085317.684107Z-pcap-mlab1-bom03-ndt.tgz,2022/10/29/ndt-virtual-tw5j8_1662675154_000000000020424D.pcap.gz,True
ndt-virtual-ct5v4_1665604234_00000000000D65CD,2022-10-29,45916.0,ndt-virtual-ct5v4_1665604234_00000000000D65CD,2022-10-29 10:10:13.990770 UTC,bbr,9.736094282366793,20.907,0.1056686846450192,43.241.146.43,2022-10-29 10:10:13.990745 UTC,2022-10-29 10:10:28.991626 UTC,ndt-virtual-ct5v4_1665604234_00000000000D65CD,0 days 00:00:15.000881,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T101227.094474Z-pcap-mlab2-bom03-ndt.tgz,2022/10/29/ndt-virtual-ct5v4_1665604234_00000000000D65CD.pcap.gz,True
ndt-virtual-dd98c_1664964014_00000000000A2E02,2022-10-29,25135.0,ndt-virtual-dd98c_1664964014_00000000000A2E02,2022-10-29 08:25:10.462513 UTC,bbr,44.9355217320957,33.951,0.0,85.255.237.194,2022-10-29 08:25:10.462472 UTC,2022-10-29 08:25:25.462511 UTC,ndt-virtual-dd98c_1664964014_00000000000A2E02,0 days 00:00:15.000039,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T083503.125471Z-pcap-mlab1-lhr09-ndt.tgz,2022/10/29/ndt-virtual-dd98c_1664964014_00000000000A2E02.pcap.gz,True
ndt-virtual-tw5j8_1662675154_0000000000209C52,2022-10-29,55256.0,ndt-virtual-tw5j8_1662675154_0000000000209C52,2022-10-29 13:38:09.506650 UTC,bbr,6.581864805520532,1.589,0.0009168702555238,163.116.205.119,2022-10-29 13:38:09.506612 UTC,2022-10-29 13:38:24.507290 UTC,ndt-virtual-tw5j8_1662675154_0000000000209C52,0 days 00:00:15.000678,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T134112.843780Z-pcap-mlab1-bom03-ndt.tgz,2022/10/29/ndt-virtual-tw5j8_1662675154_0000000000209C52.pcap.gz,True
ndt-virtual-ct5v4_1665604234_00000000000D7740,2022-10-29,136373.0,ndt-virtual-ct5v4_1665604234_00000000000D7740,2022-10-29 12:11:55.669191 UTC,bbr,6.890773467906821,3.979,0.0139042137213821,103.69.89.242,2022-10-29 12:11:55.669139 UTC,2022-10-29 12:12:10.669299 UTC,ndt-virtual-ct5v4_1665604234_00000000000D7740,0 days 00:00:15.000160,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T121458.103346Z-pcap-mlab2-bom03-ndt.tgz,2022/10/29/ndt-virtual-ct5v4_1665604234_00000000000D7740.pcap.gz,True
ndt-virtual-ct5v4_1665604234_00000000000D5E25,2022-10-29,24554.0,ndt-virtual-ct5v4_1665604234_00000000000D5E25,2022-10-29 11:20:41.846689 UTC,bbr,1.5720311177425232,3.248,0.0404584890074178,182.237.175.33,2022-10-29 11:20:41.846656 UTC,2022-10-29 11:20:56.846732 UTC,ndt-virtual-ct5v4_1665604234_00000000000D5E25,0 days 00:00:15.000076,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T112303.260396Z-pcap-mlab2-bom03-ndt.tgz,2022/10/29/ndt-virtual-ct5v4_1665604234_00000000000D5E25.pcap.gz,True
ndt-virtual-djmlh_1665109590_00000000000DA1E4,2022-10-29,23700.0,ndt-virtual-djmlh_1665109590_00000000000DA1E4,2022-10-29 13:20:20.770489 UTC,bbr,1.372386527066128,20.931,0.3439276468219703,118.137.148.220,2022-10-29 13:20:20.770428 UTC,2022-10-29 13:20:35.771269 UTC,ndt-virtual-djmlh_1665109590_00000000000DA1E4,0 days 00:00:15.000841,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T132215.747747Z-pcap-mlab1-sin02-ndt.tgz,2022/10/29/ndt-virtual-djmlh_1665109590_00000000000DA1E4.pcap.gz,True
ndt-virtual-lqh6f_1664956878_0000000000125877,2022-10-29,45727.0,ndt-virtual-lqh6f_1664956878_0000000000125877,2022-10-29 14:58:14.653122 UTC,bbr,4.060665307929711,34.803,0.1293547004512199,116.206.40.64,2022-10-29 14:58:14.653072 UTC,2022-10-29 14:58:29.653084 UTC,ndt-virtual-lqh6f_1664956878_0000000000125877,0 days 00:00:15.000012,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T150902.607888Z-pcap-mlab1-cgk01-ndt.tgz,2022/10/29/ndt-virtual-lqh6f_1664956878_0000000000125877.pcap.gz,True
ndt-virtual-vmcln_1662676726_0000000000156FA5,2022-10-29,4804.0,ndt-virtual-vmcln_1662676726_0000000000156FA5,2022-10-29 10:44:00.762860 UTC,bbr,6.6741122946166485,14.171,0.0,49.186.107.246,2022-10-29 10:44:00.762821 UTC,2022-10-29 10:44:15.763776 UTC,ndt-virtual-vmcln_1662676726_0000000000156FA5,0 days 00:00:15.000955,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T113300.263312Z-pcap-mlab1-syd07-ndt.tgz,2022/10/29/ndt-virtual-vmcln_1662676726_0000000000156FA5.pcap.gz,True
ndt-virtual-ct5v4_1665604234_00000000000D0519,2022-10-29,17625.0,ndt-virtual-ct5v4_1665604234_00000000000D0519,2022-10-29 06:14:30.971218 UTC,bbr,750.0024780302007,10.66,0.0035097301818653,202.131.103.131,2022-10-29 06:14:30.971182 UTC,2022-10-29 06:14:45.972324 UTC,ndt-virtual-ct5v4_1665604234_00000000000D0519,0 days 00:00:15.001142,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T061659.251891Z-pcap-mlab2-bom03-ndt.tgz,2022/10/29/ndt-virtual-ct5v4_1665604234_00000000000D0519.pcap.gz,True
ndt-virtual-lqh6f_1664956878_000000000011EAFA,2022-10-29,17451.0,ndt-virtual-lqh6f_1664956878_000000000011EAFA,2022-10-29 06:22:16.013729 UTC,bbr,25.213351813790137,5.447,0.0119352082919678,118.99.107.177,2022-10-29 06:22:16.013665 UTC,2022-10-29 06:22:31.014532 UTC,ndt-virtual-lqh6f_1664956878_000000000011EAFA,0 days 00:00:15.000867,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T063316.169759Z-pcap-mlab1-cgk01-ndt.tgz,2022/10/29/ndt-virtual-lqh6f_1664956878_000000000011EAFA.pcap.gz,True
ndt-svcz2_1665304374_00000000000EA81D,2022-10-29,205016.0,ndt-svcz2_1665304374_00000000000EA81D,2022-10-29 17:52:40.124639 UTC,bbr,0.886726556464331,89.968,0.0,2001:67c:2628:647:f24d:a2ff:fe75:21dc,2022-10-29 17:52:40.124590 UTC,2022-10-29 17:52:55.125132 UTC,ndt-svcz2_1665304374_00000000000EA81D,0 days 00:00:15.000542,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T175738.447023Z-pcap-mlab1-ams09-ndt.tgz,2022/10/29/ndt-svcz2_1665304374_00000000000EA81D.pcap.gz,True
ndt-trhfk_1666742381_0000000000032152,2022-10-29,20001.0,ndt-trhfk_1666742381_0000000000032152,2022-10-29 06:44:24.545808 UTC,bbr,0.390939838064979,27.73,0.0271239632369423,2603:8000:c500:81c7:d418:20e5:cf63:afe7,2022-10-29 06:44:24.545737 UTC,2022-10-29 06:44:39.546158 UTC,ndt-trhfk_1666742381_0000000000032152,0 days 00:00:15.000421,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T070036.894772Z-pcap-mlab2-lax02-ndt.tgz,2022/10/29/ndt-trhfk_1666742381_0000000000032152.pcap.gz,True
ndt-gc89b_1665038076_0000000000169568,2022-10-29,15557.0,ndt-gc89b_1665038076_0000000000169568,2022-10-29 13:57:24.514498 UTC,bbr,1.4650483945306498,40.997,0.0,2a02:8440:6210:1ca3:7eb6:4e0c:d884:9b30,2022-10-29 13:57:24.514402 UTC,2022-10-29 13:57:39.514869 UTC,ndt-gc89b_1665038076_0000000000169568,0 days 00:00:15.000467,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T135957.107847Z-pcap-mlab3-bcn01-ndt.tgz,2022/10/29/ndt-gc89b_1665038076_0000000000169568.pcap.gz,True
ndt-gw6jb_1665021396_000000000013103A,2022-10-29,8881.0,ndt-gw6jb_1665021396_000000000013103A,2022-10-29 11:29:42.614730 UTC,bbr,0.7179254150907252,19.99,0.0,2001:16b8:a505:e600:68db:406d:8c33:a25d,2022-10-29 11:29:42.614705 UTC,2022-10-29 11:29:57.615170 UTC,ndt-gw6jb_1665021396_000000000013103A,0 days 00:00:15.000465,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T114208.494278Z-pcap-mlab2-fra01-ndt.tgz,2022/10/29/ndt-gw6jb_1665021396_000000000013103A.pcap.gz,True
ndt-kqct4_1663849234_00000000002E97E5,2022-10-29,139831.0,ndt-kqct4_1663849234_00000000002E97E5,2022-10-29 03:20:35.618055 UTC,bbr,0.0641352993696965,42.891,0.0404800286584273,2405:8d40:b70:db4a:1722:6039:2b:c974,2022-10-29 03:20:35.618010 UTC,2022-10-29 03:20:50.618662 UTC,ndt-kqct4_1663849234_00000000002E97E5,0 days 00:00:15.000652,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T032156.072178Z-pcap-mlab2-mnl01-ndt.tgz,2022/10/29/ndt-kqct4_1663849234_00000000002E97E5.pcap.gz,True
ndt-v2b9j_1666974580_00000000000124F5,2022-10-29,10429.0,ndt-v2b9j_1666974580_00000000000124F5,2022-10-29 21:50:50.825654 UTC,bbr,0.0960559304699979,81.549,0.0,2804:7f7:a088:7f9a:1dd9:29:ba95:37db,2022-10-29 21:50:50.825618 UTC,2022-10-29 21:51:05.826539 UTC,ndt-v2b9j_1666974580_00000000000124F5,0 days 00:00:15.000921,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T215843.549004Z-pcap-mlab1-gig01-ndt.tgz,2022/10/29/ndt-v2b9j_1666974580_00000000000124F5.pcap.gz,True
ndt-hsq49_1665097256_000000000013060C,2022-10-29,205016.0,ndt-hsq49_1665097256_000000000013060C,2022-10-29 18:55:48.588675 UTC,bbr,3.315931401752544,0.426,0.0157578552760728,2001:67c:2660:425:26::3e8,2022-10-29 18:55:48.588645 UTC,2022-10-29 18:56:03.588985 UTC,ndt-hsq49_1665097256_000000000013060C,0 days 00:00:15.000340,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T190116.300369Z-pcap-mlab1-ams08-ndt.tgz,2022/10/29/ndt-hsq49_1665097256_000000000013060C.pcap.gz,True
ndt-gjhvb_1666985636_0000000000008ABF,2022-10-29,205016.0,ndt-gjhvb_1666985636_0000000000008ABF,2022-10-29 11:31:32.677085 UTC,bbr,2.9081671050537765,84.914,0.0337670874941179,2001:67c:2628:647:f24d:a2ff:fe75:21dc,2022-10-29 11:31:32.677058 UTC,2022-10-29 11:31:47.677190 UTC,ndt-gjhvb_1666985636_0000000000008ABF,0 days 00:00:15.000132,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T115415.986491Z-pcap-mlab2-ams08-ndt.tgz,2022/10/29/ndt-gjhvb_1666985636_0000000000008ABF.pcap.gz,True
ndt-x242d_1665389829_00000000001F6B50,2022-10-29,43341.0,ndt-x242d_1665389829_00000000001F6B50,2022-10-29 11:01:49.496190 UTC,bbr,1.8125699855766353,18.156,0.0,2a0c:d242:361e:fa00:c176:b4ca:9a68:e155,2022-10-29 11:01:49.496163 UTC,2022-10-29 11:02:04.496334 UTC,ndt-x242d_1665389829_00000000001F6B50,0 days 00:00:15.000171,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T110405.896219Z-pcap-mlab3-ham02-ndt.tgz,2022/10/29/ndt-x242d_1665389829_00000000001F6B50.pcap.gz,True
ndt-ffmsz_1667040705_0000000000004385,2022-10-29,8881.0,ndt-ffmsz_1667040705_0000000000004385,2022-10-29 17:51:18.234521 UTC,bbr,1.8496036904191795,12.214,0.0949172520348513,2001:9e8:5a4a:9100:b889:40cd:98d0:757,2022-10-29 17:51:18.234493 UTC,2022-10-29 17:51:33.235420 UTC,ndt-ffmsz_1667040705_0000000000004385,0 days 00:00:15.000927,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T175433.123179Z-pcap-mlab1-fra05-ndt.tgz,2022/10/29/ndt-ffmsz_1667040705_0000000000004385.pcap.gz,True
ndt-px8hj_1666777716_000000000004D14F,2022-10-29,36183.0,ndt-px8hj_1666777716_000000000004D14F,2022-10-29 13:18:15.921171 UTC,bbr,2.3110862732218207,19.156,0.0,2a02:26f7:ec4c:6607:0:a9e2:21b4:b77d,2022-10-29 13:18:15.921143 UTC,2022-10-29 13:18:30.921243 UTC,ndt-px8hj_1666777716_000000000004D14F,0 days 00:00:15.000100,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T132112.681679Z-pcap-mlab2-ham02-ndt.tgz,2022/10/29/ndt-px8hj_1666777716_000000000004D14F.pcap.gz,True
ndt-24ckz_1666962189_0000000000011E25,2022-10-29,131445.0,ndt-24ckz_1666962189_0000000000011E25,2022-10-29 01:43:48.768707 UTC,bbr,2.5120879065752137,39.233,0.1984223643444242,2001:44c8:4012:b734:1:0:870c:656,2022-10-29 01:43:48.768678 UTC,2022-10-29 01:44:03.768905 UTC,ndt-24ckz_1666962189_0000000000011E25,0 days 00:00:15.000227,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T014443.669667Z-pcap-mlab2-sin01-ndt.tgz,2022/10/29/ndt-24ckz_1666962189_0000000000011E25.pcap.gz,True
ndt-xm4sq_1665441478_000000000015B66B,2022-10-29,206067.0,ndt-xm4sq_1665441478_000000000015B66B,2022-10-29 17:04:18.207190 UTC,bbr,27.780410536975825,0.868,0.0,2a04:4a43:459f:b486::1288:78c8,2022-10-29 17:04:18.207160 UTC,2022-10-29 17:04:33.207428 UTC,ndt-xm4sq_1665441478_000000000015B66B,0 days 00:00:15.000268,gs://archive-measurement-lab/ndt/pcap/2022/10/29/20221029T170901.929617Z-pcap-mlab1-lhr02-ndt.tgz,2022/10/29/ndt-xm4sq_1665441478_000000000015B66B.pcap.gz,True
